n,id,voti,voti_nona,idComune
16,7,0,0,56
16,8,0,0,56
16,9,0,0,56
17,1,2,0,56
17,2,12,0,56
17,3,3,0,56
17,4,12,0,56
17,5,7,0,56
17,6,1,0,56
17,7,1,0,56
17,8,0,0,56
17,9,2,0,56
1,1,0,0,57
1,2,0,0,57
1,3,0,0,57
1,4,0,0,57
1,5,0,0,57
1,6,0,0,57
1,7,0,0,57
1,8,0,0,57
1,9,0,0,57
2,1,0,0,57
2,2,0,0,57
2,3,0,0,57
2,4,0,0,57
3,1,19,0,57
3,2,1,0,57
3,3,22,0,57
3,4,0,0,57
3,5,0,0,57
3,6,0,0,57
3,7,16,0,57
3,8,0,0,57
3,9,27,0,57
4,1,0,0,57
4,2,0,0,57
4,3,0,0,57
4,4,0,0,57
4,5,0,0,57
4,6,0,0,57
4,7,0,0,57
4,8,0,0,57
4,9,0,0,57
5,1,0,0,57
5,2,0,0,57
5,3,0,0,57
5,4,2,0,57
5,5,0,0,57
5,6,0,0,57
5,7,0,0,57
5,8,0,0,57
5,9,0,0,57
6,1,0,0,57
6,2,0,0,57
6,3,2,0,57
6,4,14,0,57
6,5,0,0,57
6,6,1,0,57
6,7,1,0,57
6,8,0,0,57
6,9,0,0,57
7,1,0,0,57
7,2,0,0,57
7,3,4,0,57
7,4,0,0,57
7,5,0,0,57
7,6,0,0,57
7,7,0,0,57
7,8,0,0,57
7,9,0,0,57
8,1,0,0,57
8,2,0,0,57
8,3,0,0,57
8,4,0,0,57
8,5,0,0,57
8,6,0,0,57
8,7,1,0,57
8,8,1,0,57
8,9,0,0,57
9,1,4,0,57
9,2,0,0,57
9,3,0,0,57
9,4,0,0,57
9,5,0,0,57
9,6,0,0,57
9,7,0,0,57
9,8,0,0,57
9,9,0,0,57
10,1,6,0,57
10,2,2,0,57
10,3,0,0,57
10,4,0,0,57
10,5,0,0,57
10,6,0,0,57
10,7,0,0,57
10,8,0,0,57
10,9,1,0,57
11,1,0,0,57
11,2,0,0,57
11,3,0,0,57
11,4,0,0,57
11,5,0,0,57
11,6,0,0,57
11,7,0,0,57
11,8,0,0,57
11,9,0,0,57
12,1,0,0,57
12,2,0,0,57
12,3,0,0,57
12,4,0,0,57
12,5,2,0,57
12,6,0,0,57
12,7,0,0,57
12,8,0,0,57
12,9,0,0,57
13,1,2,0,57
13,2,0,0,57
13,3,0,0,57
13,4,0,0,57
13,5,0,0,57
13,6,1,0,57
13,7,0,0,57
13,8,0,0,57
13,9,0,0,57
14,1,0,0,57
14,2,17,0,57
14,3,0,0,57
14,4,1,0,57
14,5,1,0,57
14,6,2,0,57
14,7,0,0,57
14,8,0,0,57
14,9,6,0,57
15,1,0,0,57
15,2,6,0,57
15,3,0,0,57
15,4,0,0,57
15,5,0,0,57
15,6,0,0,57
15,7,0,0,57
15,8,0,0,57
15,9,0,0,57
16,1,0,0,57
16,2,0,0,57
16,3,0,0,57
16,4,0,0,57
16,5,0,0,57
16,6,0,0,57
16,7,0,0,57
16,8,0,0,57
16,9,0,0,57
17,1,3,0,57
17,2,0,0,57
17,3,0,0,57
17,4,11,0,57
17,5,0,0,57
17,6,2,0,57
17,7,0,0,57
17,8,0,0,57
17,9,1,0,57
1,1,0,0,58
1,2,0,0,58
1,3,0,0,58
1,4,0,0,58
1,5,0,0,58
1,6,0,0,58
1,7,0,0,58
1,8,0,0,58
1,9,0,0,58
2,1,0,0,58
2,2,0,0,58
2,3,0,0,58
2,4,0,0,58
3,1,6,0,58
3,2,22,0,58
3,3,26,0,58
3,4,5,0,58
3,5,3,0,58
3,6,0,0,58
3,7,0,0,58
3,8,0,0,58
3,9,6,0,58
4,1,0,0,58
4,2,0,0,58
4,3,0,0,58
4,4,0,0,58
4,5,0,0,58
4,6,0,0,58
4,7,0,0,58
4,8,0,0,58
4,9,0,0,58
5,1,0,0,58
5,2,1,0,58
5,3,0,0,58
5,4,0,0,58
5,5,0,0,58
5,6,0,0,58
5,7,0,0,58
5,8,0,0,58
5,9,0,0,58
6,1,0,0,58
6,2,0,0,58
6,3,0,0,58
6,4,3,0,58
6,5,0,0,58
6,6,0,0,58
6,7,0,0,58
6,8,0,0,58
6,9,0,0,58
7,1,0,0,58
7,2,0,0,58
7,3,9,0,58
7,4,0,0,58
7,5,0,0,58
7,6,0,0,58
7,7,0,0,58
7,8,0,0,58
7,9,0,0,58
8,1,23,0,58
8,2,0,0,58
8,3,0,0,58
8,4,1,0,58
8,5,0,0,58
8,6,0,0,58
8,7,2,0,58
8,8,2,0,58
8,9,1,0,58
9,1,0,0,58
9,2,0,0,58
9,3,0,0,58
9,4,0,0,58
9,5,0,0,58
9,6,0,0,58
9,7,0,0,58
9,8,0,0,58
9,9,0,0,58
10,1,2,0,58
10,2,1,0,58
10,3,0,0,58
10,4,2,0,58
10,5,0,0,58
10,6,0,0,58
10,7,0,0,58
10,8,0,0,58
10,9,0,0,58
11,1,1,0,58
11,2,0,0,58
11,3,0,0,58
11,4,1,0,58
11,5,0,0,58
11,6,0,0,58
11,7,0,0,58
11,8,0,0,58
11,9,0,0,58
12,1,0,0,58
12,2,0,0,58
12,3,0,0,58
12,4,2,0,58
12,5,25,0,58
12,6,0,0,58
12,7,2,0,58
12,8,0,0,58
12,9,0,0,58
13,1,13,0,58
13,2,0,0,58
13,3,0,0,58
13,4,0,0,58
13,5,3,0,58
13,6,2,0,58
13,7,0,0,58
13,8,0,0,58
13,9,0,0,58
14,1,3,0,58
14,2,6,0,58
14,3,0,0,58
14,4,3,0,58
14,5,0,0,58
14,6,11,0,58
14,7,0,0,58
14,8,2,0,58
14,9,4,0,58
15,1,2,0,58
15,2,9,0,58
15,3,1,0,58
15,4,0,0,58
15,5,1,0,58
15,6,0,0,58
15,7,0,0,58
15,8,0,0,58
15,9,0,0,58
16,1,0,0,58
16,2,0,0,58
16,3,0,0,58
16,4,0,0,58
16,5,0,0,58
16,6,0,0,58
16,7,0,0,58
16,8,0,0,58
16,9,0,0,58
17,1,54,0,58
17,2,10,0,58
17,3,5,0,58
17,4,7,0,58
17,5,0,0,58
17,6,37,0,58
17,7,7,0,58
17,8,5,0,58
17,9,3,0,58
1,1,3,0,59
1,2,0,0,59
1,3,0,0,59
1,4,0,0,59
1,5,0,0,59
1,6,0,0,59
1,7,1,0,59
1,8,0,0,59
1,9,0,0,59
2,1,3,0,59
2,2,0,0,59
2,3,0,0,59
2,4,0,0,59
3,1,39,0,59
3,2,17,0,59
3,3,67,0,59
3,4,33,0,59
3,5,41,0,59
3,6,26,0,59
3,7,20,0,59
3,8,3,0,59
3,9,5,0,59
4,1,5,0,59
4,2,2,0,59
4,3,0,0,59
4,4,2,0,59
4,5,22,0,59
4,6,2,0,59
4,7,0,0,59
4,8,1,0,59
4,9,0,0,59
5,1,4,0,59
5,2,3,0,59
5,3,3,0,59
5,4,4,0,59
5,5,0,0,59
5,6,2,0,59
5,7,5,0,59
5,8,0,0,59
5,9,0,0,59
6,1,2,0,59
6,2,9,0,59
6,3,0,0,59
6,4,0,0,59
6,5,0,0,59
6,6,0,0,59
6,7,0,0,59
6,8,0,0,59
6,9,1,0,59
7,1,4,0,59
7,2,5,0,59
7,3,11,0,59
7,4,3,0,59
7,5,8,0,59
7,6,0,0,59
7,7,0,0,59
7,8,8,0,59
7,9,0,0,59
8,1,0,0,59
8,2,7,0,59
8,3,1,0,59
8,4,2,0,59
8,5,1,0,59
8,6,4,0,59
8,7,7,0,59
8,8,0,0,59
8,9,4,0,59
9,1,5,0,59
9,2,2,0,59
9,3,9,0,59
9,4,1,0,59
9,5,5,0,59
9,6,0,0,59
9,7,15,0,59
9,8,23,0,59
9,9,0,0,59
10,1,9,0,59
10,2,1,0,59
10,3,1,0,59
10,4,4,0,59
10,5,0,0,59
10,6,0,0,59
10,7,3,0,59
10,8,1,0,59
10,9,2,0,59
11,1,3,0,59
11,2,0,0,59
11,3,1,0,59
11,4,0,0,59
11,5,0,0,59
11,6,0,0,59
11,7,1,0,59
11,8,0,0,59
11,9,0,0,59
12,1,7,0,59
12,2,28,0,59
12,3,5,0,59
12,4,0,0,59
12,5,2,0,59
12,6,0,0,59
12,7,2,0,59
12,8,0,0,59
12,9,0,0,59
13,1,15,0,59
13,2,4,0,59
13,3,0,0,59
13,4,0,0,59
13,5,0,0,59
13,6,0,0,59
13,7,0,0,59
13,8,0,0,59
13,9,0,0,59
14,1,6,0,59
14,2,6,0,59
14,3,14,0,59
14,4,59,0,59
14,5,1,0,59
14,6,0,0,59
14,7,4,0,59
14,8,3,0,59
14,9,0,0,59
15,1,6,0,59
15,2,4,0,59
15,3,1,0,59
15,4,0,0,59
15,5,0,0,59
15,6,0,0,59
15,7,3,0,59
15,8,0,0,59
15,9,0,0,59
16,1,0,0,59
16,2,0,0,59
16,3,0,0,59
16,4,0,0,59
16,5,0,0,59
16,6,0,0,59
16,7,0,0,59
16,8,0,0,59
16,9,0,0,59
17,1,25,0,59
17,2,4,0,59
17,3,11,0,59
17,4,24,0,59
17,5,12,0,59
17,6,0,0,59
17,7,9,0,59
17,8,3,0,59
17,9,390,0,59
1,1,2,0,5
1,2,0,0,5
1,3,13,0,5
1,4,0,0,5
1,5,4,0,5
1,6,18,0,5
1,7,2,0,5
2,1,0,0,5
2,2,0,0,5
2,3,1,0,5
2,4,0,0,5
2,5,0,0,5
3,1,2,0,5
3,2,2,0,5
3,3,1,0,5
3,4,0,0,5
3,5,1,0,5
3,6,1,0,5
3,7,0,0,5
4,1,15,0,5
4,2,16,0,5
4,3,5,0,5
4,4,0,0,5
4,5,3,0,5
4,6,7,0,5
5,1,107,0,5
5,2,4,0,5
5,3,1,0,5
5,4,2,0,5
5,5,0,0,5
5,6,0,0,5
5,7,4,0,5
6,1,46,0,5
6,2,104,0,5
6,3,2,0,5
6,4,4,0,5
6,5,84,0,5
6,6,77,0,5
6,7,16,0,5
7,1,0,0,5
7,2,0,0,5
7,3,0,0,5
7,4,3,0,5
7,5,0,0,5
7,6,0,0,5
7,7,0,0,5
8,1,24,0,5
8,2,6,0,5
8,3,0,0,5
8,4,0,0,5
8,5,1,0,5
8,6,0,0,5
8,7,3,0,5
9,1,37,0,5
9,2,1,0,5
9,3,294,0,5
9,4,1,0,5
9,5,0,0,5
9,6,64,0,5
9,7,1,0,5
10,1,40,0,5
10,2,9,0,5
10,3,10,0,5
10,4,1,0,5
10,5,68,0,5
10,6,2,0,5
10,7,0,0,5
11,1,1,0,5
11,2,0,0,5
11,3,0,0,5
11,4,2,0,5
11,5,4,0,5
11,6,0,0,5
11,7,0,0,5
12,1,4,0,5
12,2,266,0,5
12,3,2,0,5
12,4,1,0,5
12,5,7,0,5
12,6,116,0,5
12,7,1,0,5
13,1,45,0,5
13,2,1,0,5
13,3,8,0,5
13,4,4,0,5
13,5,0,0,5
13,6,10,0,5
13,7,24,0,5
14,1,107,0,5
14,2,105,0,5
14,3,0,0,5
14,4,13,0,5
14,5,4,0,5
14,6,30,0,5
14,7,13,0,5
15,1,10,0,5
15,2,0,0,5
15,3,6,0,5
15,4,0,0,5
15,5,0,0,5
15,6,1,0,5
15,7,0,0,5
16,1,1,0,5
16,2,35,0,5
16,3,7,0,5
16,4,0,0,5
16,5,0,0,5
16,6,0,0,5
16,7,1,0,5
17,1,6,0,5
17,2,1,0,5
17,3,70,0,5
17,4,8,0,5
17,5,0,0,5
17,6,200,0,5
17,7,0,0,5
18,1,1,0,5
18,2,0,0,5
18,3,0,0,5
18,4,0,0,5
1,1,0,0,60
1,2,0,0,60
1,3,0,0,60
1,4,0,0,60
1,5,0,0,60
1,6,0,0,60
1,7,0,0,60
1,8,0,0,60
1,9,0,0,60
2,1,0,0,60
2,2,0,0,60
2,3,0,0,60
2,4,0,0,60
3,1,41,0,60
3,2,19,0,60
3,3,32,0,60
3,4,5,0,60
3,5,7,0,60
3,6,3,0,60
3,7,6,0,60
3,8,0,0,60
3,9,1,0,60
4,1,1,0,60
4,2,0,0,60
4,3,1,0,60
4,4,5,0,60
4,5,6,0,60
4,6,0,0,60
4,7,0,0,60
4,8,2,0,60
4,9,0,0,60
5,1,0,0,60
5,2,1,0,60
5,3,0,0,60
5,4,0,0,60
5,5,1,0,60
5,6,0,0,60
5,7,5,0,60
5,8,0,0,60
5,9,1,0,60
6,1,0,0,60
6,2,2,0,60
6,3,0,0,60
6,4,0,0,60
6,5,0,0,60
6,6,0,0,60
6,7,0,0,60
6,8,0,0,60
6,9,4,0,60
7,1,2,0,60
7,2,5,0,60
7,3,1,0,60
7,4,1,0,60
7,5,0,0,60
7,6,0,0,60
7,7,1,0,60
7,8,0,0,60
7,9,0,0,60
8,1,5,0,60
8,2,2,0,60
8,3,1,0,60
8,4,0,0,60
8,5,0,0,60
8,6,2,0,60
8,7,1,0,60
8,8,2,0,60
8,9,0,0,60
9,1,1,0,60
9,2,0,0,60
9,3,0,0,60
9,4,0,0,60
9,5,0,0,60
9,6,1,0,60
9,7,0,0,60
9,8,0,0,60
9,9,1,0,60
10,1,20,0,60
10,2,1,0,60
10,3,0,0,60
10,4,3,0,60
10,5,0,0,60
10,6,1,0,60
10,7,5,0,60
10,8,20,0,60
10,9,0,0,60
11,1,3,0,60
11,2,0,0,60
11,3,0,0,60
11,4,0,0,60
11,5,1,0,60
11,6,0,0,60
11,7,1,0,60
11,8,0,0,60
11,9,0,0,60
12,1,0,0,60
12,2,0,0,60
12,3,0,0,60
12,4,0,0,60
12,5,0,0,60
12,6,0,0,60
12,7,0,0,60
12,8,0,0,60
12,9,0,0,60
13,1,1,0,60
13,2,1,0,60
13,3,0,0,60
13,4,0,0,60
13,5,0,0,60
13,6,0,0,60
13,7,0,0,60
13,8,0,0,60
13,9,0,0,60
14,1,15,0,60
14,2,1,0,60
14,3,6,0,60
14,4,7,0,60
14,5,1,0,60
14,6,9,0,60
14,7,1,0,60
14,8,4,0,60
14,9,3,0,60
15,1,11,0,60
15,2,0,0,60
15,3,1,0,60
15,4,0,0,60
15,5,1,0,60
15,6,2,0,60
15,7,0,0,60
15,8,1,0,60
15,9,0,0,60
16,1,0,0,60
16,2,0,0,60
16,3,0,0,60
16,4,0,0,60
16,5,0,0,60
16,6,0,0,60
16,7,0,0,60
16,8,0,0,60
16,9,0,0,60
17,1,12,0,60
17,2,10,0,60
17,3,59,0,60
17,4,14,0,60
17,5,3,0,60
17,6,1,0,60
17,7,2,0,60
17,8,3,0,60
17,9,6,0,60
1,1,0,0,61
1,2,0,0,61
1,3,0,0,61
1,4,0,0,61
1,5,0,0,61
1,6,0,0,61
1,7,1,0,61
1,8,0,0,61
1,9,0,0,61
2,1,2,0,61
2,2,0,0,61
2,3,0,0,61
2,4,0,0,61
3,1,32,0,61
3,2,44,0,61
3,3,19,0,61
3,4,12,0,61
3,5,21,0,61
3,6,0,0,61
3,7,25,0,61
3,8,2,0,61
3,9,2,0,61
4,1,1,0,61
4,2,0,0,61
4,3,1,0,61
4,4,0,0,61
4,5,0,0,61
4,6,0,0,61
4,7,1,0,61
4,8,2,0,61
4,9,0,0,61
5,1,2,0,61
5,2,29,0,61
5,3,0,0,61
5,4,6,0,61
5,5,1,0,61
5,6,17,0,61
5,7,0,0,61
5,8,0,0,61
5,9,0,0,61
6,1,1,0,61
6,2,0,0,61
6,3,0,0,61
6,4,0,0,61
6,5,0,0,61
6,6,0,0,61
6,7,2,0,61
6,8,0,0,61
6,9,0,0,61
7,1,5,0,61
7,2,1,0,61
7,3,3,0,61
7,4,2,0,61
7,5,0,0,61
7,6,0,0,61
7,7,0,0,61
7,8,0,0,61
7,9,0,0,61
8,1,13,0,61
8,2,1,0,61
8,3,3,0,61
8,4,1,0,61
8,5,0,0,61
8,6,0,0,61
8,7,1,0,61
8,8,2,0,61
8,9,0,0,61
9,1,9,0,61
9,2,3,0,61
9,3,0,0,61
9,4,0,0,61
9,5,0,0,61
9,6,2,0,61
9,7,0,0,61
9,8,0,0,61
9,9,4,0,61
10,1,12,0,61
10,2,1,0,61
10,3,11,0,61
10,4,2,0,61
10,5,0,0,61
10,6,0,0,61
10,7,2,0,61
10,8,0,0,61
10,9,4,0,61
11,1,0,0,61
11,2,0,0,61
11,3,0,0,61
11,4,0,0,61
11,5,0,0,61
11,6,0,0,61
11,7,0,0,61
11,8,0,0,61
11,9,1,0,61
12,1,0,0,61
12,2,4,0,61
12,3,0,0,61
12,4,1,0,61
12,5,2,0,61
12,6,0,0,61
12,7,0,0,61
12,8,0,0,61
12,9,0,0,61
13,1,0,0,61
13,2,0,0,61
13,3,0,0,61
13,4,0,0,61
13,5,2,0,61
13,6,0,0,61
13,7,41,0,61
13,8,0,0,61
13,9,0,0,61
14,1,5,0,61
14,2,1,0,61
14,3,1,0,61
14,4,8,0,61
14,5,3,0,61
14,6,63,0,61
14,7,2,0,61
14,8,13,0,61
14,9,2,0,61
15,1,1,0,61
15,2,2,0,61
15,3,1,0,61
15,4,0,0,61
15,5,3,0,61
15,6,1,0,61
15,7,0,0,61
15,8,1,0,61
15,9,0,0,61
16,1,1,0,61
16,2,1,0,61
16,3,1,0,61
16,4,0,0,61
16,5,0,0,61
16,6,0,0,61
16,7,0,0,61
16,8,0,0,61
16,9,1,0,61
17,1,7,0,61
17,2,12,0,61
17,3,4,0,61
17,4,48,0,61
17,5,3,0,61
17,6,12,0,61
17,7,6,0,61
17,8,0,0,61
17,9,4,0,61
1,1,2,0,62
1,2,0,0,62
1,3,0,0,62
1,4,0,0,62
1,5,0,0,62
1,6,0,0,62
1,7,0,0,62
1,8,2,0,62
1,9,0,0,62
2,1,0,0,62
2,2,0,0,62
2,3,0,0,62
2,4,0,0,62
3,1,95,0,62
3,2,83,0,62
3,3,39,0,62
3,4,4,0,62
3,5,48,0,62
3,6,133,0,62
3,7,37,0,62
3,8,1,0,62
3,9,1,0,62
4,1,18,0,62
4,2,22,0,62
4,3,10,0,62
4,4,15,0,62
4,5,82,0,62
4,6,0,0,62
4,7,2,0,62
4,8,4,0,62
4,9,10,0,62
5,1,2,0,62
5,2,3,0,62
5,3,12,0,62
5,4,17,0,62
5,5,0,0,62
5,6,1,0,62
5,7,6,0,62
5,8,12,0,62
5,9,2,0,62
6,1,0,0,62
6,2,7,0,62
6,3,0,0,62
6,4,1,0,62
6,5,0,0,62
6,6,0,0,62
6,7,0,0,62
6,8,0,0,62
6,9,6,0,62
7,1,8,0,62
7,2,6,0,62
7,3,8,0,62
7,4,2,0,62
7,5,10,0,62
7,6,0,0,62
7,7,1,0,62
7,8,8,0,62
7,9,0,0,62
8,1,12,0,62
8,2,6,0,62
8,3,1,0,62
8,4,0,0,62
8,5,0,0,62
8,6,3,0,62
8,7,17,0,62
8,8,0,0,62
8,9,6,0,62
9,1,8,0,62
9,2,3,0,62
9,3,2,0,62
9,4,4,0,62
9,5,2,0,62
9,6,1,0,62
9,7,116,0,62
9,8,77,0,62
9,9,2,0,62
10,1,13,0,62
10,2,3,0,62
10,3,1,0,62
10,4,1,0,62
10,5,0,0,62
10,6,1,0,62
10,7,0,0,62
10,8,0,0,62
10,9,2,0,62
11,1,8,0,62
11,2,0,0,62
11,3,1,0,62
11,4,0,0,62
11,5,1,0,62
11,6,0,0,62
11,7,0,0,62
11,8,0,0,62
11,9,0,0,62
12,1,61,0,62
12,2,108,0,62
12,3,0,0,62
12,4,1,0,62
12,5,0,0,62
12,6,0,0,62
12,7,1,0,62
12,8,1,0,62
12,9,0,0,62
13,1,20,0,62
13,2,62,0,62
13,3,0,0,62
13,4,0,0,62
13,5,0,0,62
13,6,0,0,62
13,7,0,0,62
13,8,5,0,62
13,9,0,0,62
14,1,14,0,62
14,2,61,0,62
14,3,41,0,62
14,4,144,0,62
14,5,3,0,62
14,6,6,0,62
14,7,61,0,62
14,8,48,0,62
14,9,6,0,62
15,1,1,0,62
15,2,8,0,62
15,3,32,0,62
15,4,9,0,62
15,5,4,0,62
15,6,0,0,62
15,7,4,0,62
15,8,0,0,62
15,9,0,0,62
16,1,1,0,62
16,2,0,0,62
16,3,0,0,62
16,4,0,0,62
16,5,0,0,62
16,6,0,0,62
16,7,2,0,62
16,8,0,0,62
16,9,0,0,62
17,1,112,0,62
17,2,17,0,62
17,3,8,0,62
17,4,45,0,62
17,5,39,0,62
17,6,3,0,62
17,7,60,0,62
17,8,4,0,62
17,9,23,0,62
1,1,0,0,63
1,2,0,0,63
1,3,0,0,63
1,4,0,0,63
1,5,0,0,63
1,6,0,0,63
1,7,0,0,63
1,8,0,0,63
1,9,0,0,63
2,1,0,0,63
2,2,0,0,63
2,3,0,0,63
2,4,0,0,63
3,1,21,0,63
3,2,4,0,63
3,3,24,0,63
3,4,0,0,63
3,5,4,0,63
3,6,0,0,63
3,7,14,0,63
3,8,1,0,63
3,9,39,0,63
4,1,1,0,63
4,2,0,0,63
4,3,0,0,63
4,4,0,0,63
4,5,0,0,63
4,6,2,0,63
4,7,0,0,63
4,8,0,0,63
4,9,0,0,63
5,1,0,0,63
5,2,0,0,63
5,3,0,0,63
5,4,1,0,63
5,5,1,0,63
5,6,0,0,63
5,7,1,0,63
5,8,0,0,63
5,9,0,0,63
6,1,0,0,63
6,2,0,0,63
6,3,0,0,63
6,4,2,0,63
6,5,0,0,63
6,6,0,0,63
6,7,0,0,63
6,8,0,0,63
6,9,0,0,63
7,1,0,0,63
7,2,1,0,63
7,3,2,0,63
7,4,0,0,63
7,5,0,0,63
7,6,0,0,63
7,7,0,0,63
7,8,0,0,63
7,9,0,0,63
8,1,0,0,63
8,2,1,0,63
8,3,0,0,63
8,4,0,0,63
8,5,0,0,63
8,6,0,0,63
8,7,0,0,63
8,8,0,0,63
8,9,0,0,63
9,1,2,0,63
9,2,0,0,63
9,3,0,0,63
9,4,0,0,63
9,5,0,0,63
9,6,0,0,63
9,7,0,0,63
9,8,0,0,63
9,9,0,0,63
10,1,2,0,63
10,2,0,0,63
10,3,0,0,63
10,4,0,0,63
10,5,0,0,63
10,6,0,0,63
10,7,0,0,63
10,8,0,0,63
10,9,4,0,63
11,1,1,0,63
11,2,0,0,63
11,3,0,0,63
11,4,0,0,63
11,5,0,0,63
11,6,0,0,63
11,7,0,0,63
11,8,0,0,63
11,9,0,0,63
12,1,0,0,63
12,2,1,0,63
12,3,0,0,63
12,4,0,0,63
12,5,2,0,63
12,6,0,0,63
12,7,0,0,63
12,8,0,0,63
12,9,0,0,63
13,1,0,0,63
13,2,0,0,63
13,3,0,0,63
13,4,0,0,63
13,5,0,0,63
13,6,0,0,63
13,7,0,0,63
13,8,0,0,63
13,9,1,0,63
14,1,5,0,63
14,2,1,0,63
14,3,1,0,63
14,4,0,0,63
14,5,0,0,63
14,6,4,0,63
14,7,0,0,63
14,8,0,0,63
14,9,10,0,63
15,1,1,0,63
15,2,13,0,63
15,3,0,0,63
15,4,0,0,63
15,5,0,0,63
15,6,0,0,63
15,7,0,0,63
15,8,0,0,63
15,9,0,0,63
16,1,0,0,63
16,2,0,0,63
16,3,0,0,63
16,4,0,0,63
16,5,0,0,63
16,6,0,0,63
16,7,0,0,63
16,8,1,0,63
16,9,0,0,63
17,1,8,0,63
17,2,1,0,63
17,3,41,0,63
17,4,7,0,63
17,5,3,0,63
17,6,0,0,63
17,7,0,0,63
17,8,5,0,63
17,9,0,0,63
1,1,0,0,64
1,2,0,0,64
1,3,0,0,64
1,4,0,0,64
1,5,0,0,64
1,6,0,0,64
1,7,0,0,64
1,8,0,0,64
1,9,0,0,64
2,1,0,0,64
2,2,0,0,64
2,3,0,0,64
2,4,0,0,64
3,1,23,0,64
3,2,43,0,64
3,3,192,0,64
3,4,10,0,64
3,5,1,0,64
3,6,0,0,64
3,7,66,0,64
3,8,5,0,64
3,9,7,0,64
4,1,1,0,64
4,2,0,0,64
4,3,1,0,64
4,4,0,0,64
4,5,2,0,64
4,6,1,0,64
4,7,0,0,64
4,8,0,0,64
4,9,1,0,64
5,1,1,0,64
5,2,3,0,64
5,3,0,0,64
5,4,1,0,64
5,5,3,0,64
5,6,5,0,64
5,7,5,0,64
5,8,0,0,64
5,9,0,0,64
6,1,1,0,64
6,2,0,0,64
6,3,0,0,64
6,4,0,0,64
6,5,5,0,64
6,6,0,0,64
6,7,6,0,64
6,8,0,0,64
6,9,0,0,64
7,1,0,0,64
7,2,0,0,64
7,3,0,0,64
7,4,3,0,64
7,5,0,0,64
7,6,0,0,64
7,7,0,0,64
7,8,0,0,64
7,9,0,0,64
8,1,1,0,64
8,2,0,0,64
8,3,7,0,64
8,4,0,0,64
8,5,0,0,64
8,6,0,0,64
8,7,1,0,64
8,8,2,0,64
8,9,1,0,64
9,1,5,0,64
9,2,2,0,64
9,3,0,0,64
9,4,0,0,64
9,5,1,0,64
9,6,10,0,64
9,7,0,0,64
9,8,1,0,64
9,9,3,0,64
10,1,7,0,64
10,2,1,0,64
10,3,3,0,64
10,4,1,0,64
10,5,1,0,64
10,6,0,0,64
10,7,2,0,64
10,8,0,0,64
10,9,0,0,64
11,1,2,0,64
11,2,0,0,64
11,3,1,0,64
11,4,0,0,64
11,5,0,0,64
11,6,0,0,64
11,7,0,0,64
11,8,0,0,64
11,9,0,0,64
12,1,0,0,64
12,2,2,0,64
12,3,0,0,64
12,4,0,0,64
12,5,1,0,64
12,6,0,0,64
12,7,0,0,64
12,8,0,0,64
12,9,0,0,64
13,1,0,0,64
13,2,0,0,64
13,3,0,0,64
13,4,0,0,64
13,5,0,0,64
13,6,0,0,64
13,7,14,0,64
13,8,1,0,64
13,9,1,0,64
14,1,3,0,64
14,2,0,0,64
14,3,0,0,64
14,4,6,0,64
14,5,4,0,64
14,6,21,0,64
14,7,0,0,64
14,8,7,0,64
14,9,1,0,64
15,1,1,0,64
15,2,5,0,64
15,3,3,0,64
15,4,0,0,64
15,5,9,0,64
15,6,0,0,64
15,7,8,0,64
15,8,5,0,64
15,9,0,0,64
16,1,0,0,64
16,2,0,0,64
16,3,0,0,64
16,4,0,0,64
16,5,0,0,64
16,6,0,0,64
16,7,0,0,64
16,8,0,0,64
16,9,0,0,64
17,1,3,0,64
17,2,22,0,64
17,3,5,0,64
17,4,26,0,64
17,5,3,0,64
17,6,8,0,64
17,7,3,0,64
17,8,0,0,64
17,9,3,0,64
1,1,2,0,65
1,2,0,0,65
1,3,0,0,65
1,4,0,0,65
1,5,0,0,65
1,6,0,0,65
1,7,0,0,65
1,8,0,0,65
1,9,0,0,65
2,1,0,0,65
2,2,0,0,65
2,3,0,0,65
2,4,0,0,65
3,1,18,0,65
3,2,20,0,65
3,3,19,0,65
3,4,2,0,65
3,5,3,0,65
3,6,0,0,65
3,7,0,0,65
3,8,199,0,65
3,9,0,0,65
4,1,1,0,65
4,2,0,0,65
4,3,0,0,65
4,4,0,0,65
4,5,1,0,65
4,6,0,0,65
4,7,0,0,65
4,8,0,0,65
4,9,3,0,65
5,1,0,0,65
5,2,1,0,65
5,3,0,0,65
5,4,0,0,65
5,5,0,0,65
5,6,0,0,65
5,7,0,0,65
5,8,0,0,65
5,9,0,0,65
6,1,0,0,65
6,2,0,0,65
6,3,0,0,65
6,4,0,0,65
6,5,0,0,65
6,6,3,0,65
6,7,0,0,65
6,8,0,0,65
6,9,0,0,65
7,1,0,0,65
7,2,0,0,65
7,3,8,0,65
7,4,23,0,65
7,5,0,0,65
7,6,0,0,65
7,7,0,0,65
7,8,0,0,65
7,9,1,0,65
8,1,2,0,65
8,2,1,0,65
8,3,4,0,65
8,4,5,0,65
8,5,3,0,65
8,6,0,0,65
8,7,1,0,65
8,8,0,0,65
8,9,0,0,65
9,1,0,0,65
9,2,0,0,65
9,3,0,0,65
9,4,0,0,65
9,5,0,0,65
9,6,7,0,65
9,7,0,0,65
9,8,0,0,65
9,9,13,0,65
10,1,3,0,65
10,2,0,0,65
10,3,0,0,65
10,4,1,0,65
10,5,0,0,65
10,6,0,0,65
