CODICE ISTAT,cogn,nome,a_nome,d_nasc,l_nasc,posC,desc_lis_r,img_lis_r,voti,perc,tot_vot_lis,perc_lis,IDPROVINCIAISTAT,IDREGIONE,Denominazione Regione,Denominazione dell'Unità territoriale sovracomunale (valida a fini statistici)
023017,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,24,0.68,15,0.52,023,05,Veneto,Verona
023017,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,24,0.68,17,0.59,023,05,Veneto,Verona
023017,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,19,0.54,11,0.38,023,05,Veneto,Verona
023017,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,3,0.09,3,0.10,023,05,Veneto,Verona
023018,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,3088,78.54,2687,78.98,023,05,Veneto,Verona
023018,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,555,14.11,500,14.70,023,05,Veneto,Verona
023018,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,129,3.28,83,2.44,023,05,Veneto,Verona
023018,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,63,1.60,57,1.68,023,05,Veneto,Verona
023018,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,41,1.04,32,0.94,023,05,Veneto,Verona
023018,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,29,0.74,27,0.79,023,05,Veneto,Verona
023018,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,24,0.61,14,0.41,023,05,Veneto,Verona
023018,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,3,0.08,2,0.06,023,05,Veneto,Verona
023019,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,2341,85.03,2023,84.64,023,05,Veneto,Verona
023019,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,218,7.92,188,7.87,023,05,Veneto,Verona
023019,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,72,2.62,46,1.92,023,05,Veneto,Verona
023019,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,67,2.43,82,3.43,023,05,Veneto,Verona
023019,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,38,1.38,38,1.59,023,05,Veneto,Verona
023019,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,9,0.33,8,0.33,023,05,Veneto,Verona
023019,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,5,0.18,4,0.17,023,05,Veneto,Verona
023019,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,3,0.11,1,0.04,023,05,Veneto,Verona
023020,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,1505,86.10,1238,86.45,023,05,Veneto,Verona
023020,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,157,8.98,143,9.99,023,05,Veneto,Verona
023020,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,57,3.26,29,2.03,023,05,Veneto,Verona
023020,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,8,0.46,6,0.42,023,05,Veneto,Verona
023020,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,8,0.46,3,0.21,023,05,Veneto,Verona
023020,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,7,0.40,8,0.56,023,05,Veneto,Verona
023020,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,4,0.23,4,0.28,023,05,Veneto,Verona
023020,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,2,0.11,1,0.07,023,05,Veneto,Verona
023021,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,5060,83.72,4461,85.17,023,05,Veneto,Verona
023021,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,582,9.63,520,9.93,023,05,Veneto,Verona
023021,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,265,4.38,165,3.15,023,05,Veneto,Verona
023021,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,42,0.69,38,0.73,023,05,Veneto,Verona
023021,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,33,0.55,20,0.38,023,05,Veneto,Verona
023021,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,30,0.50,16,0.31,023,05,Veneto,Verona
023021,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,26,0.43,14,0.27,023,05,Veneto,Verona
023021,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,6,0.10,4,0.08,023,05,Veneto,Verona
023022,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,4854,81.13,4051,81.51,023,05,Veneto,Verona
023022,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,623,10.41,551,11.09,023,05,Veneto,Verona
023022,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,244,4.08,138,2.78,023,05,Veneto,Verona
023022,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,154,2.57,163,3.28,023,05,Veneto,Verona
023022,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,44,0.74,26,0.52,023,05,Veneto,Verona
023022,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,32,0.53,17,0.34,023,05,Veneto,Verona
023022,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,25,0.42,18,0.36,023,05,Veneto,Verona
023022,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,7,0.12,6,0.12,023,05,Veneto,Verona
023023,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,2278,81.68,1833,82.83,023,05,Veneto,Verona
023023,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,346,12.41,278,12.56,023,05,Veneto,Verona
023023,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,100,3.59,53,2.39,023,05,Veneto,Verona
023023,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,19,0.68,12,0.54,023,05,Veneto,Verona
023023,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,18,0.65,15,0.68,023,05,Veneto,Verona
023023,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,12,0.43,10,0.45,023,05,Veneto,Verona
023023,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,12,0.43,8,0.36,023,05,Veneto,Verona
023023,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,4,0.14,4,0.18,023,05,Veneto,Verona
023024,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,659,83.74,580,83.94,023,05,Veneto,Verona
023024,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,81,10.29,77,11.14,023,05,Veneto,Verona
023024,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,17,2.16,12,1.74,023,05,Veneto,Verona
023024,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,12,1.52,10,1.45,023,05,Veneto,Verona
023024,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,6,0.76,5,0.72,023,05,Veneto,Verona
023024,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,6,0.76,3,0.43,023,05,Veneto,Verona
023024,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,4,0.51,2,0.29,023,05,Veneto,Verona
023024,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,2,0.25,2,0.29,023,05,Veneto,Verona
023025,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,6743,85.14,5635,84.74,023,05,Veneto,Verona
023025,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,730,9.22,681,10.24,023,05,Veneto,Verona
023025,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,215,2.71,137,2.06,023,05,Veneto,Verona
023025,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,134,1.69,135,2.03,023,05,Veneto,Verona
023025,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,34,0.43,24,0.36,023,05,Veneto,Verona
023025,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,33,0.42,20,0.30,023,05,Veneto,Verona
023025,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,23,0.29,13,0.20,023,05,Veneto,Verona
023025,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,8,0.10,5,0.08,023,05,Veneto,Verona
023026,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,1154,86.96,1037,87.96,023,05,Veneto,Verona
023026,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,105,7.91,98,8.31,023,05,Veneto,Verona
023026,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,31,2.34,17,1.44,023,05,Veneto,Verona
023026,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,10,0.75,5,0.42,023,05,Veneto,Verona
023026,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,10,0.75,7,0.59,023,05,Veneto,Verona
023026,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,8,0.60,7,0.59,023,05,Veneto,Verona
023026,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,8,0.60,8,0.68,023,05,Veneto,Verona
023026,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,1,0.08,0,0,023,05,Veneto,Verona
023027,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,3272,82.36,2691,82.29,023,05,Veneto,Verona
023027,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,498,12.53,431,13.18,023,05,Veneto,Verona
023027,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,78,1.96,57,1.74,023,05,Veneto,Verona
023027,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,50,1.26,45,1.38,023,05,Veneto,Verona
023027,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,29,0.73,16,0.49,023,05,Veneto,Verona
023027,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,26,0.65,16,0.49,023,05,Veneto,Verona
023027,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,14,0.35,9,0.28,023,05,Veneto,Verona
023027,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,6,0.15,5,0.15,023,05,Veneto,Verona
023028,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,3326,82.14,2784,81.57,023,05,Veneto,Verona
023028,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,462,11.41,422,12.36,023,05,Veneto,Verona
023028,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,126,3.11,94,2.75,023,05,Veneto,Verona
023028,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,44,1.09,41,1.20,023,05,Veneto,Verona
023028,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,27,0.67,18,0.53,023,05,Veneto,Verona
023028,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,26,0.64,19,0.56,023,05,Veneto,Verona
023028,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,25,0.62,22,0.64,023,05,Veneto,Verona
023028,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,13,0.32,13,0.38,023,05,Veneto,Verona
023029,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,518,89.77,467,89.81,023,05,Veneto,Verona
023029,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,30,5.20,27,5.19,023,05,Veneto,Verona
023029,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,16,2.77,14,2.69,023,05,Veneto,Verona
023029,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,7,1.21,7,1.35,023,05,Veneto,Verona
023029,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,2,0.35,2,0.38,023,05,Veneto,Verona
023029,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,2,0.35,1,0.19,023,05,Veneto,Verona
023029,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,1,0.17,1,0.19,023,05,Veneto,Verona
023029,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,1,0.17,1,0.19,023,05,Veneto,Verona
023030,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,1564,80.04,1343,80.18,023,05,Veneto,Verona
023030,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,227,11.62,211,12.60,023,05,Veneto,Verona
023030,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,72,3.68,43,2.57,023,05,Veneto,Verona
023030,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,53,2.71,51,3.04,023,05,Veneto,Verona
023030,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,13,0.67,6,0.36,023,05,Veneto,Verona
023030,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,13,0.67,10,0.60,023,05,Veneto,Verona
023030,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,11,0.56,10,0.60,023,05,Veneto,Verona
023030,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,1,0.05,1,0.06,023,05,Veneto,Verona
023031,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,955,83.55,804,83.58,023,05,Veneto,Verona
023031,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,121,10.59,110,11.43,023,05,Veneto,Verona
023031,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,30,2.62,17,1.77,023,05,Veneto,Verona
023031,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,15,1.31,16,1.66,023,05,Veneto,Verona
023031,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,9,0.79,7,0.73,023,05,Veneto,Verona
023031,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,5,0.44,5,0.52,023,05,Veneto,Verona
023031,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,4,0.35,0,0,023,05,Veneto,Verona
023031,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,4,0.35,3,0.31,023,05,Veneto,Verona
023032,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,721,84.92,591,86.15,023,05,Veneto,Verona
023032,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,89,10.48,86,12.54,023,05,Veneto,Verona
023032,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,28,3.30,7,1.02,023,05,Veneto,Verona
023032,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,4,0.47,2,0.29,023,05,Veneto,Verona
023032,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,4,0.47,0,0,023,05,Veneto,Verona
023032,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,2,0.24,0,0,023,05,Veneto,Verona
023032,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,1,0.12,0,0,023,05,Veneto,Verona
023032,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,0,0,0,0,023,05,Veneto,Verona
023033,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,377,92.86,352,93.37,023,05,Veneto,Verona
023033,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,14,3.45,13,3.45,023,05,Veneto,Verona
023033,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,11,2.71,8,2.12,023,05,Veneto,Verona
023033,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,1,0.25,1,0.27,023,05,Veneto,Verona
023033,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,1,0.25,1,0.27,023,05,Veneto,Verona
023033,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,1,0.25,1,0.27,023,05,Veneto,Verona
023033,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,1,0.25,1,0.27,023,05,Veneto,Verona
023033,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,0,0,0,0,023,05,Veneto,Verona
023034,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,129,84.31,119,88.15,023,05,Veneto,Verona
